ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
512770.SH,战略新兴ETF,华夏基金,中国建设银行,股票型,20180713,,20180816,20180504,,2.6277,0.5,0.1,,1.0,0.1,,中国战略新兴产业成份指数(简称:新兴成指)指数收益率,L,被动指数型,契约型开放式,,20180816,20180816,E
501059.SH,国企红利LOF,西部利得基金,中国光大银行,股票型,20180711,,20180726,20180521,,2.1155,1.0,0.2,,1.0,0.001,,中证国有企业红利指数收益率*90%+商业银行活期存款利率(税后)*10%,L,增强指数型,契约型开放式,,20180726,20180726,E
501189.SH,嘉实产业优选LOF,嘉实基金,中国银行,混合型,20180705,,20190329,20180611,,119.5091,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*45%+恒生指数收益率(人民币计价)*45%+中债综合财富指数收益率*10%,L,灵活配置型,契约型开放式,,20190107,20210705,E
161131.SZ,易方达科润LOF,易方达基金,中国建设银行,混合型,20180705,,20190329,20180611,,244.3741,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*45%+中证港股通综合指数收益率*35%+中债总指数收益率*20%,L,混合型,契约型开放式,,20190107,20210705,E
161728.SZ,招商优选LOF,招商基金,中国银行,混合型,20180705,,20190329,20180611,,247.081,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*60%+恒生综合指数收益率(经汇率调整后)*20%+中债综合(全价)指数收益率*20%,L,灵活配置型,契约型开放式,,20190107,20210705,E
501188.SH,添富核心精选LOF,汇添富基金,中国工商银行,混合型,20180705,,20190329,20180611,,144.3624,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*50%+中债综合指数收益率*30%+恒生指数收益率(使用估值汇率折算)*20%,L,灵活配置型,契约型开放式,,20190107,20210705,E
160142.SZ,南方优势产业LOF,南方基金,中国工商银行,混合型,20180705,,20190329,20180611,,180.6422,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*50%+上证国债指数收益率*30%+中证港股通综合指数(人民币)收益率*20%,L,灵活配置型,契约型开放式,,20190107,20210705,E
501186.SH,华夏兴融LOF,华夏基金,中国工商银行,混合型,20180705,,20190329,20180611,,113.2233,1.2,0.2,,1.0,0.001,,沪深300指数收益率*70%+上证国债指数收益率*30%,L,灵活配置型,契约型开放式,,20190107,20210705,E
164824.SZ,印度基金LOF,工银瑞信基金,招商银行,股票型,20180615,,20180801,20180507,,2.3398,1.2,0.2,,1.0,0.001,,中信证券印度ETP指数收益率*90%+人民币活期存款收益率(税后)*10%,L,股票型,契约型开放式,,20180801,20180801,E
512360.SH,MSCI中国A股ETF基金,平安基金,中国工商银行,股票型,20180615,,20180720,20180502,,3.2334,0.5,0.1,,1.0,0.1,,MSCI中国A股国际指数(MSCI China A International Index)收益率,L,被动指数型,契约型开放式,,20180720,20180720,E
512390.SH,平安MSCI低波ETF,平安基金,平安银行,股票型,20180607,,20180713,20180521,,2.0168,0.5,0.1,,1.0,0.1,,MSCI中国A股低波动指数(MSCI China A International Minimum Volatility Index)收益率,L,被动指数型,契约型开放式,,20180713,20180713,E
161039.SZ,1000增强LOF,富国基金,中国农业银行,股票型,20180531,,20180620,20180503,,5.1211,1.0,0.15,,1.0,0.001,,中证1000指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20180620,20180620,E
501057.SH,新能源车LOF,汇添富基金,中国工商银行,股票型,20180523,,20180620,20180507,,3.1074,1.0,0.1,,1.0,0.001,,中证新能源汽车产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180620,20180620,E
501058.SH,新能源车LOFC,汇添富基金,中国工商银行,股票型,20180523,,20180620,20180507,,4.3146,1.0,0.1,,1.0,0.001,,中证新能源汽车产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180620,20180620,E
512090.SH,MSCIA股ETF易方达,易方达基金,中国银行,股票型,20180517,,20180601,20180423,,17.4359,0.15,0.05,,1.0,0.1,,MSCI中国A股国际通指数(MSCI China A Inclusion RMB Index)收益率,L,被动指数型,契约型开放式,,20180601,20180601,E
511280.SH,中期信用ETF(退市),华夏基金,中国建设银行,债券型,20180503,20210803,20180531,20180124,20211022,3.1673,0.25,0.08,,100.0,0.1,,上证3-5年期中高评级可质押信用债指数收益率,D,被动指数型,契约型开放式,,20180531,20180531,E
512280.SH,MSCIA股ETF景顺(退市),景顺长城基金,中国农业银行,股票型,20180427,20250619,20180525,20180410,20250821,15.3401,0.5,0.1,,1.0,0.1,,MSCI中国A股国际通指数收益率,D,被动指数型,契约型开放式,,20180525,20180525,E
513900.SH,港股通100ETF,华安基金,中国农业银行,股票型,20180427,,20180525,20180409,,2.8498,0.6,0.1,,1.0,0.1,,中华交易服务港股通精选100指数收益率(经汇率调整),L,被动指数型,契约型开放式,,20180525,20180525,E
512520.SH,MSCIETF,华泰柏瑞基金,中国建设银行,股票型,20180426,,20180518,20180330,,15.4706,0.15,0.05,,1.0,0.1,,MSCI中国A股国际通指数收益率,L,被动指数型,契约型开放式,,20180518,20180518,E
512180.SH,MSCIA股ETF基金,建信基金,中金公司,股票型,20180419,,20180521,20180330,,20.4605,0.5,0.1,,1.0,0.1,,MSCI中国A股国际通指数收益率,L,被动指数型,契约型开放式,,20180521,20180521,E
512780.SH,京津冀ETF(退市),广发基金,中国工商银行,股票型,20180419,20221019,20180524,20180409,20230112,2.8759,0.5,0.1,,1.0,0.1,,中证京津冀协同发展主题指数收益率,D,被动指数型,契约型开放式,,20180524,20180524,E
501307.SH,沪港深红利LOF,银河基金,北京银行,股票型,20180410,,20180425,20180226,,1.6495,0.5,0.18,,1.0,0.001,,中证沪港深高股息指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180425,20180425,E
512160.SH,MSCI中国A股ETF南方,南方基金,中国银行,股票型,20180403,,20180427,20180319,,13.0978,0.5,0.1,,1.0,0.1,,MSCI中国A股国际通指数收益率,L,被动指数型,契约型开放式,,20180427,20180427,E
162416.SZ,香港本地LOF(退市),华宝基金,中国银行,股票型,20180330,20230324,20180418,20180205,20230331,2.4697,0.75,0.15,,1.0,0.0001,,经人民币汇率调整的恒生香港35指数收益率*95%+人民币银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20180418,20180418,E
511290.SH,国债十年ETF(退市),广发基金,中国工商银行,债券型,20180326,20200715,20180427,20171220,20201030,2.0158,0.3,0.1,,100.0,0.1,,上证10年期国债指数收益率,D,被动指数型,契约型开放式,,20180427,20180427,E
510590.SH,中证500ETF平安,平安基金,平安银行,股票型,20180323,,20180504,20180305,,26.4888,0.5,0.1,,1.0,0.1,,中证500指数收益率,L,被动指数型,契约型开放式,,20180504,20180504,E
169106.SZ,东方红创优定开,东方红资产管理,中国建设银行,混合型,20180322,,20180620,20180315,,19.8788,0.7,0.2,,1.0,0.1,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20210322,20210322,E
511310.SH,10年国债ETF(退市),富国基金,中国工商银行,债券型,20180319,20230102,20180426,20180108,20230308,2.403,0.25,0.05,,100.0,0.1,,中证10年期国债指数收益率,D,被动指数型,契约型开放式,,20180426,20180426,E
159954.SZ,恒生中国企业ETF南方,南方基金,中国工商银行,股票型,20180208,,20180315,20171130,,3.9411,0.5,0.1,,1.0,0.1,,恒生中国企业指数收益率(估值汇率调整),L,被动指数型,契约型开放式,,20180315,20180315,E
159956.SZ,创业板ETF建信,建信基金,中国银河,股票型,20180206,,20180307,20180108,,3.5798,0.5,0.1,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20180307,20180307,E
501054.SH,东方红睿泽(退市),东方红资产管理,招商银行,混合型,20180131,,20181017,20180123,20240712,71.0579,1.2,0.2,,1.0,0.1,,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,D,混合型,契约型开放式,,20210201,20210201,E
163417.SZ,兴全合宜LOF,兴证全球基金,招商银行,混合型,20180123,,20180423,20180116,,326.9959,1.2,0.2,,1.0,0.1,,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,L,灵活配置型,契约型开放式,,20200213,20200213,E
510380.SH,国寿300ETF,国寿安保基金,中国农业银行,股票型,20180119,,20180207,20171013,,2.948,0.5,0.1,,1.0,0.1,,沪深300指数,L,被动指数型,契约型开放式,,20180207,20180207,E
512980.SH,传媒ETF,广发基金,中国工商银行,股票型,20171227,,20180119,20171127,,2.7472,0.5,0.1,,1.0,0.1,,中证传媒指数收益率,L,被动指数型,契约型开放式,,20180119,20180119,E
510390.SH,沪深300ETF平安,平安基金,中国工商银行,股票型,20171225,,20180126,20171204,,57.2306,0.5,0.1,,1.0,0.1,,沪深300指数收益率,L,被动指数型,契约型开放式,,20180126,20180126,E
159958.SZ,创业板ETF工银,工银瑞信基金,中国银行,股票型,20171225,,20180119,20171121,,2.5181,0.5,0.1,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20180119,20180119,E
510800.SH,50ETF基金,建信基金,中国银河,股票型,20171222,,20180115,20171127,,2.1058,0.5,0.1,,1.0,0.1,,上证50指数收益率,L,被动指数型,契约型开放式,,20180115,20180115,E
501053.SH,东方红目标优选,东方红资产管理,招商银行,混合型,20171218,,20180824,20171212,,9.9042,0.7,0.2,,1.0,0.1,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20201218,20201218,E
161014.SZ,富国汇利定开,富国基金,中国农业银行,债券型,20171211,,20171218,20171211,,,0.5,0.15,,1.0,,,中债综合指数收益率,L,债券型,契约型开放式,,20191211,20191211,E
159957.SZ,创业板ETF华夏,华夏基金,中国银行,股票型,20171208,,20180104,20171103,,2.4778,0.15,0.05,,1.0,0.1,,创业板指数,L,被动指数型,契约型开放式,,20180104,20180104,E
501048.SH,证券公司LOFC,汇添富基金,中信建投证券,股票型,20171204,,20180118,20171108,,1.6284,0.5,0.1,,1.0,0.001,,中证全指证券公司指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180118,20180118,E
501047.SH,证券公司LOF,汇添富基金,中信建投证券,股票型,20171204,,20180118,20171108,,0.925,0.5,0.1,,1.0,0.001,,中证全指证券公司指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180118,20180118,E
510820.SH,上海改革(退市),汇添富基金,中国工商银行,股票型,20171201,20190827,20190709,20171122,20190820,47.5835,0.45,0.1,,1.0,0.1,,上证上海改革发展主题指数收益率,D,被动指数型,契约型开放式,,20180301,20180301,E
501051.SH,圆信永丰汇利LOF,圆信永丰基金,兴业证券,混合型,20171130,,20180131,20171106,,17.7169,1.2,0.15,,1.0,0.01,,沪深300指数收益率*60%+上证国债指数收益率*40%,L,混合型,契约型开放式,,20180131,20180131,E
501306.SH,港股高股息LOFC,汇添富基金,中国工商银行,股票型,20171124,,20180118,20171106,,1.4317,0.5,0.1,,1.0,0.001,,中证港股通高股息投资指数收益率*95%(经估值汇率调整后)+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180118,20180118,E
501305.SH,港股高股息LOF,汇添富基金,中国工商银行,股票型,20171124,,20180118,20171106,,2.1688,0.5,0.1,,1.0,0.001,,中证港股通高股息投资指数收益率*95%(经估值汇率调整后)+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180118,20180118,E
160644.SZ,港美互联网LOF,鹏华基金,中国工商银行,股票型,20171116,,20171229,20171016,,2.5665,1.2,0.2,,1.0,0.001,,中证海外中国互联网指数(人民币计价)*95%+人民币活期存款利率(税后)*5%,L,股票型,契约型开放式,,20180102,20180102,E
501106.SH,十年国开LOF(退市),广发基金,宁波银行,债券型,20171115,20200507,20171213,20171103,20200825,0.0055,0.25,0.05,,1.0,0.001,,中证10年期国开债指数收益率,D,被动指数型,契约型开放式,,20171120,20171120,E
5010491.SH,东方红睿玺(退市),东方红资产管理,中国工商银行,混合型,20171115,20240612,20180601,20171108,20240618,19.7863,1.2,0.2,,1.0,0.1,,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,D,灵活配置型,契约型开放式,,20201116,20201116,E
166024.SZ,中欧恒利定开,中欧基金,招商银行,混合型,20171101,,20171206,20171024,,74.4059,1.2,0.2,,1.0,0.001,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,混合型,契约型开放式,,20201102,20201102,E
160140.SZ,美国REIT精选LOF,南方基金,中国工商银行,股票型,20171026,,20171124,20170822,,0.86,0.8,0.2,,1.0,0.1,,道琼斯美国精选REIT指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171124,20171124,E
501046.SH,财通福鑫定开混合,财通基金,中国工商银行,混合型,20171023,,20171201,20170830,,4.34,1.2,0.2,,1.0,0.1,,沪深300指数收益率*55%+上证国债指数收益率*45%,L,灵活配置型,契约型开放式,,20190416,20190416,E
501040.SH,添富睿丰LOFC(退市),汇添富基金,中国银行,混合型,20170929,20240116,20180112,20170814,20240319,1.0522,1.2,0.2,,1.0,0.001,,中债综合指数收益率*80%+沪深300指数收益率*20%,D,混合型,契约型开放式,,20190329,20190329,E
501039.SH,添富睿丰LOF(退市),汇添富基金,中国银行,混合型,20170929,20240116,20180308,20170814,20240319,2.276,1.2,0.2,,1.0,0.001,,中债综合指数收益率*80%+沪深300指数收益率*20%,D,混合型,契约型开放式,,20190329,20190329,E
168002.SZ,国寿精选,国寿安保基金,广发银行,混合型,20170927,,20171023,20170807,20251125,2.1108,0.6,0.1,,1.0,0.001,,沪深300指数收益率*50%+中债综合(全价)指数收益率*30%+恒生指数收益率*20%,D,混合型,契约型开放式,,20181008,20181008,E
501303.SH,恒生中型股LOF,广发基金,中国银行,股票型,20170921,,20171025,20170807,,2.2188,0.5,0.1,,1.0,0.001,,人民币计价的恒生综合中型股指数收益率*95%+人民币活期存款收益率(税后)*5%,L,被动指数型,契约型开放式,,20171025,20171025,E
164823.SZ,深成LOF(退市),工银瑞信基金,中信建投证券,股票型,20170915,20180504,20171013,20170814,20180511,2.9764,1.0,0.15,,1.0,0.001,,深证成份指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,D,被动指数型,契约型开放式,,20171013,20171013,E
160809.SZ,长盛同辉(退市),长盛基金,中国建设银行,股票型,20170913,20180123,20171205,20170913,20180124,0.247,1.0,0.22,,1.0,,,深证100等权重指数收益率*95%+一年期银行定期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20170914,20170914,E
501043.SH,沪深300LOF,汇添富基金,中金公司,股票型,20170906,,20171009,20170828,,2.1586,0.5,0.1,,1.0,0.001,,沪深300指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,E
501045.SH,沪深300LOFC,汇添富基金,中金公司,股票型,20170906,,20171009,20170828,,2.9697,0.5,0.1,,1.0,0.001,,沪深300指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,E
512200.SH,房地产ETF,南方基金,中国工商银行,股票型,20170825,,20170925,20170526,,2.7038,0.5,0.1,,1.0,0.1,,中证全指房地产指数收益率,L,被动指数型,契约型开放式,,20170925,20170925,E
501038.SH,银华明择,银华基金,中国建设银行,混合型,20170811,,20171124,20170710,,10.8926,1.2,0.2,,1.0,0.001,,沪深300指数收益率*55%+中国债券总指数收益率*45%,L,混合型,契约型开放式,,20190211,20190211,E
511670.SH,华泰天天金ETF,华泰证券资管,中国建设银行,货币市场型,20170811,,20170828,20170803,,74.3103,0.2,0.09,,100.0,0.1,,同期七天通知存款利率(税后),L,货币型,契约型开放式,,20170828,20170828,E
501037.SH,中证500LOFC,汇添富基金,招商证券,股票型,20170810,,20171009,20170726,,3.8889,0.15,0.05,,1.0,0.001,,中证500指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,E
160924.SZ,恒生指数LOF,大成基金,中国工商银行,股票型,20170810,,20170828,20170707,,3.089,1.0,0.2,,1.0,0.0001,,恒生指数收益率*95%+人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170828,20170828,E
501036.SH,中证500LOF,汇添富基金,招商证券,股票型,20170810,,20171009,20170726,,3.4691,0.15,0.05,,1.0,0.001,,中证500指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,E
511620.SH,货币基金ETF,国泰基金,中国建设银行,货币市场型,20170804,,20170907,20170717,,3.9207,0.22,0.05,,100.0,0.1,,同期七天通知存款利率(税后),L,货币型,契约型开放式,,20170907,20170907,E
